state0,state1,reward
5,382,-130.8385
144,465,-18.22905
62,638,-48.861999999999995
71,762,-64.824
21,400,-9.3938
274,40,-80.46300000000002
31,620,-38.7605
18,153,-102.7705
289,178,3.167765
14,646,-6.7177000000000024
187,16,-191.5375
11,261,-116.332
43,83,-41.6005
76,21,-262.077
65,267,4.6908400000000015
7,123,-221.003
212,558,-9.998549999999994
172,91,-67.7615
6,248,-174.7025
267,3,-258.0265
29,134,-39.195
194,682,-27.23195
175,67,-95.757
23,184,-69.57499999999999
12,488,-19.911199999999994
105,517,-32.73630000000001
9,920,-31.82405
62,388,-12.16275
229,922,-35.45950000000001
10,327,-95.068
268,12,-146.138
7,137,-215.4015
120,18,-240.627
132,394,-18.5418
38,78,-35.8475
39,18,-288.5265
12,107,-160.49849999999995
26,484,-0.6330999999999989
14,68,-110.375
16,86,-107.3405
12,200,-134.496
57,586,-40.7505
13,403,-43.9795
180,5,-264.72700000000003
9,64,-186.012
15,184,-117.8895
24,247,-50.22
17,43,-8.949449999999997
143,16,-228.4605
253,11,-161.3265
19,151,-96.246
19,322,-44.777
190,34,-143.9975
154,311,-3.229700000000001
3,818,-73.138
50,217,5.9003000000000005
39,8,-357.1075
27,992,-86.54249999999998
74,9,-323.949
12,479,-22.83805000000001
143,855,-49.832
18,144,-104.2485
106,164,-20.24645
169,334,-2.7350999999999988
36,185,-19.2467
5,389,-128.0395
256,4,-232.1165
5,709,-30.095
12,638,12.05505
127,56,-136.2445
7,532,-47.6675
229,110,-30.895650000000003
126,53,-141.5635
99,51,-155.47750000000005
40,625,-45.6045
42,111,9.0253
202,24,-157.1255
160,10,-239.6545
295,8,-152.9225
159,59,-116.82
80,8,-325.1155
34,42,-147.30450000000005
236,98,-36.57600000000001
33,722,-57.822
112,8,-295.3015
55,634,-51.131
101,33,-204.5465
23,70,-6.9482
25,904,-75.23400000000002
9,398,-74.667
17,32,-97.73
78,35,-208.0115
62,371,-8.730799999999999
234,8,-193.599
102,257,-5.00235
181,357,-1.187850000000001
127,6,-297.3165
170,217,3.35008
85,703,-54.76950000000001
40,149,-1.3435500000000005
14,256,-96.809
37,415,5.65535
230,60,-79.1805
119,106,-62.56400000000001
10,567,-8.430499999999999
56,478,-24.82605
27,17,-284.58
29,30,-197.5675
85,26,-237.6195
13,352,-63.304
18,970,-72.1635
17,20,-215.3285
4,105,-282.084
28,263,-31.826999999999998
26,351,-10.59815
252,41,-91.994
60,79,-83.046
163,299,-2.7047999999999988
3,489,-149.0585
37,588,-37.9435
21,37,-103.1735
235,55,-82.29299999999998
104,879,-66.0955
17,128,-112.4915
38,194,-12.8308
8,548,-31.63835
46,376,5.0306
3,165,-278.895
188,36,-140.9755
73,374,-14.731749999999998
37,825,-74.27099999999999
214,119,-31.70524999999999
190,246,2.94781
144,38,-165.81900000000005
4,293,-189.649
22,108,-68.69149999999999
49,115,-11.35145
18,25,-173.34199999999996
250,108,-26.816250000000004
26,156,-55.971000000000004
50,13,-317.1790000000001
34,158,-21.4557
107,875,-66.134
54,110,-26.3084
168,46,-134.3615
162,14,-219.585
74,426,-23.31075
241,35,-108.1445
95,92,-77.869
71,873,-77.6875
96,10,-297.9265
3,903,-58.968999999999994
101,486,-29.163050000000005
7,363,-109.453
79,916,-78.63749999999997
154,478,-20.025150000000004
8,108,-211.4665
6,346,-129.611
33,415,6.1123
57,46,-167.575
118,181,-14.563299999999998
28,260,-31.633500000000005
3,577,-124.6275
231,784,-21.51084999999999
198,29,-148.75699999999995
8,864,-14.7894
7,364,-108.957
29,872,-75.2735
19,93,-83.3525
3,197,-263.141
166,71,-93.7825
166,5,-275.6
64,4,-375.793
195,282,2.690305
107,195,-13.4502
103,138,-34.39335
23,355,-17.648250000000004
208,97,-51.1335
297,549,1.565785
14,119,-138.672
37,44,-147.6625
80,176,-10.51085
140,545,-29.2387
128,132,-38.354
232,34,-115.976
185,20,-180.7915
245,7,-194.4685
115,9,-286.091
5,225,-202.183
258,196,3.060505
43,39,-181.4415
94,209,-7.0795
5,508,-85.512
226,438,1.99508
60,26,-247.07299999999998
9,27,-8.05585
12,296,-93.307
171,63,-104.5265
29,89,-0.8202999999999996
6,150,-224.05599999999998
8,109,-211.5785
214,101,-44.4055
32,30,-206.459
119,274,-7.1006
184,155,-16.7673
291,366,1.98098
13,164,-139.696
20,389,-16.70245
49,198,6.2231000000000005
47,434,-10.2257
106,155,-23.512199999999986
76,281,-6.129549999999997
83,61,-132.595
161,32,-168.30749999999995
33,120,-13.7301
44,66,-86.8535
88,798,-64.4215
19,87,-77.77749999999997
246,282,2.45943
39,33,-204.227
12,24,-97.2705
51,5,-375.2975
26,47,-83.3235
222,248,2.773455
3,696,-96.7905
32,318,-4.928799999999999
48,324,5.13425
32,515,-17.669200000000004
30,459,-0.34389999999999965
227,168,-6.802900000000008
131,26,-206.122
115,59,-134.291
97,463,-27.139
12,76,-149.114
10,248,-130.0815
130,13,-251.8235
90,19,-261.305
78,109,-48.3985
3,259,-234.1075
34,821,-72.30199999999998
24,251,-49.227
195,136,-25.341500000000003
35,944,-86.67999999999998
15,853,-49.386
134,405,-18.9486
45,33,-210.6145
13,431,-33.4544
64,126,-23.72975
169,207,3.469225
159,420,-9.672999999999998
210,41,-117.681
9,662,14.98605
38,566,-35.046
242,15,-152.6715
12,239,-117.999
20,35,-107.668
14,47,-42.404
7,296,-138.7895
233,4,-245.9615
130,761,-48.2855
23,318,-30.04155
27,27,-210.66400000000002
5,58,-265.966
194,208,3.2724450000000003
70,215,4.988025
6,548,-55.9405
114,728,-49.4785
165,19,-199.904
190,645,-20.6554
36,6,-375.8695
146,36,-169.27949999999996
60,16,-295.1225
204,605,-16.68535
30,668,-46.762
94,623,-44.38850000000001
178,28,-165.4745
7,896,-10.057200000000002
151,72,-98.2115
18,45,-11.9553
116,255,-5.878049999999997
108,4,-337.8255000000001
265,75,-46.5145
80,13,-296.0385
235,49,-90.437
52,163,6.572750000000001
105,63,-127.8195
116,98,-69.5215
193,951,-43.348000000000006
59,36,-205.067
34,65,-55.1105
4,145,-262.921
22,250,-57.414
28,43,-117.107
72,570,-38.5295
259,11,-157.14249999999996
34,470,-10.103150000000008
6,785,20.46165
86,8,-319.617
47,57,-118.198
15,729,-28.385099999999994
6,45,-223.9165
79,6,-341.5235
9,133,-190.6875
4,710,-54.7225
5,67,-268.7285
253,567,-0.9452000000000016
105,37,-191.3495
60,52,-148.796
292,674,-0.5465999999999998
4,69,-292.66
154,30,-178.21750000000003
6,226,-185.6715
124,13,-257.2225
20,33,-123.6055
142,95,-71.12450000000003
41,726,-62.005
98,166,-19.01355
10,235,-136.42999999999998
37,124,9.12635
11,50,-116.99700000000001
9,293,-118.875
3,479,-152.06799999999996
45,229,6.192
255,14,-146.916
97,702,-51.954999999999984
117,434,-18.435550000000006
277,604,1.56067
188,91,-61.744
131,107,-59.205
253,268,2.5137600000000004
102,979,-76.625
8,44,-166.7235
62,471,-25.09295
118,372,-13.329400000000005
252,206,2.9829099999999995
37,97,10.2854
265,207,2.916475
52,90,-47.9535
3,596,-119.81
139,790,-46.629
6,777,20.50245
138,322,-11.3402
196,57,-101.13799999999999
13,264,-99.8155
25,88,-28.257800000000003
5,532,-77.8825
50,37,-196.66
75,476,-26.91945
11,82,-167.7785
10,188,-158.0705
25,25,-218.0265
64,575,-40.64
37,654,-49.38900000000001
20,624,-21.602000000000004
17,50,-5.3233
26,212,-51.339
14,52,-65.85000000000001
49,137,7.46595
19,68,-43.844
245,464,1.864325
290,9,-148.4255
12,623,12.06345
114,965,-70.3965
73,310,-5.8091500000000025
71,52,-154.4495
6,401,-107.083
138,79,-92.499
5,77,-268.8335
51,15,-304.742
190,252,2.905415
104,207,-8.76155
7,767,17.84345
7,78,-230.30200000000002
80,428,-19.988
167,474,-10.7525
10,84,-182.425
26,71,14.30175
162,5,-278.769
3,506,-144.03549999999996
226,60,-80.34899999999998
4,253,-208.3285
178,143,-24.869
296,797,-9.489200000000004
15,178,-118.818
170,29,-169.3805
76,91,-72.12450000000003
108,174,-18.546449999999982
16,643,-13.746049999999995
27,53,-60.87049999999999
17,91,-100.3845
94,17,-266.448
3,440,-164.3715
60,10,-329.235
3,106,-307.3045
4,891,-18.94285
187,583,-20.930400000000006
99,150,-25.3842
111,19,-244.4685
90,377,-17.74465
48,627,-49.0715
129,13,-252.72
50,942,-88.584
25,665,-40.002
97,84,-88.53049999999998
3,980,-47.4785
98,228,-4.735599999999998
110,27,-218.4785
13,295,-86.697
152,11,-241.533
247,14,-152.6225
15,85,-118.219
293,10,-140.0655
241,55,-79.09750000000003
16,81,-102.3545
29,85,12.4207
271,336,2.1304250000000007
57,190,5.8436
193,16,-186.632
51,51,-144.7165
117,93,-76.19550000000002
15,148,-127.1355
51,16,-298.8795
63,654,-52.18549999999999
4,445,-129.114
82,314,-11.658550000000002
17,28,-134.244
8,75,-211.393
139,616,-33.7933
115,528,-28.29625
47,111,-9.211
294,19,-105.3295
3,213,-255.3745
6,536,-59.69199999999999
16,825,-48.175
19,36,-89.7405
265,7,-181.0825
44,51,-134.191
86,284,-5.747049999999998
284,20,-109.2735
224,768,-23.57185
184,245,2.993055
189,51,-113.5835
89,216,-8.2653
7,405,-92.483
39,302,6.08775
182,107,-48.5115
3,894,-60.3905
81,84,-85.1045
261,218,2.83368
22,997,-81.56599999999997
63,145,-12.769999999999992
192,66,-90.0805
11,121,-170.37400000000005
51,891,-83.0255
4,353,-163.8325
104,134,-34.70994999999999
57,920,-85.5325
14,128,-138.651
6,376,-117.126
28,834,-69.2755
35,802,-70.18950000000001
102,111,-55.8055
48,158,6.9587
251,3,-266.20550000000003
32,59,-66.44500000000001
5,966,24.89455
45,51,-136.239
150,4,-303.6550000000001
165,10,-235.39
98,395,-14.7837
135,7,-281.4875
94,14,-279.4475
10,125,-181.668
20,923,-70.4215
263,454,1.82375
50,139,7.3496000000000015
3,186,-268.4355
59,20,-274.972
44,41,-173.4075
52,17,-293.189
12,236,-119.098
65,995,-90.8875
37,940,-87.145
18,158,-103.089
14,314,-72.2965
5,604,-56.789
38,27,-234.229
22,218,-65.602
69,165,-5.521250000000002
64,15,-297.762
298,159,3.408
155,23,-196.145
133,63,-119.8295
43,617,-46.5185
7,672,-7.634900000000003
36,112,9.6824
47,8,-352.603
152,169,-19.51595
63,95,-54.934
144,374,-10.20245
110,261,-4.7652
56,45,-169.9325
183,28,-161.83499999999995
194,5,-254.247
139,11,-253.05200000000002
24,53,-37.57100000000001
15,615,-3.4252499999999984
255,464,1.824005
146,21,-209.21500000000003
256,55,-70.967
264,94,-29.968250000000005
6,39,-206.799
57,140,-2.9936500000000024
55,73,-87.48700000000002
5,123,-253.949
58,17,-290.8965
31,322,-7.2715999999999985
143,62,-118.18700000000001
105,72,-108.84550000000002
4,15,-68.26899999999999
15,180,-118.232
201,23,-160.327
20,31,-139.91299999999998
97,175,-15.295349999999988
208,9,-206.034
4,388,-149.9945
109,82,-90.7785
35,379,6.00605
11,330,-85.81400000000002
144,7,-273.457
115,15,-256.6050000000001
12,35,-2.6236
177,291,2.7715500000000004
26,416,7.2578
9,936,-34.20565
16,660,-17.622749999999996
192,31,-148.97899999999996
8,84,-213.58
45,6,-370.3745
28,128,-42.5
113,56,-139.792
197,109,-45.8265
163,6,-266.319
6,29,-151.5035
29,433,6.63115
102,178,-17.044399999999996
188,65,-93.1165
296,932,-19.981
242,5,-221.1235
57,198,5.7178
3,853,-67.1025
13,345,-66.16
4,920,-14.0136
108,733,-53.02000000000001
261,224,2.7831500000000005
20,313,-43.6845
13,242,-109.2855
153,318,-3.17905
38,227,-10.448349999999998
133,3,-338.7390000000001
161,77,-87.9925
8,52,-188.2285
188,55,-108.38
76,862,-75.0535
14,78,-124.0295
3,382,-184.3195
5,497,-89.07
10,45,-120.0195
95,7,-318.36999999999995
138,89,-79.315
80,579,-41.6415
251,209,2.95912
298,17,-108.215
115,17,-248.788
23,703,-43.395
5,359,-140.208
93,75,-102.925
44,106,-7.0222000000000016
46,33,-211.532
37,273,-6.1525
163,5,-277.97700000000003
165,142,-24.6306
66,486,-27.02045
93,614,-43.1825
6,64,-245.9275
101,11,-287.811
116,37,-184.80599999999998
62,80,-83.055
99,407,-15.075699999999998
29,290,-21.4201
290,105,-11.811799999999998
230,28,-128.26
4,408,-142.4345
32,390,6.331100000000001
54,157,6.644449999999999
147,49,-141.321
278,239,2.62563
81,681,-51.1215
10,288,-112.292
124,222,-3.489799999999999
131,113,-54.0215
123,450,-21.2592
217,132,-23.0546
100,131,-35.3895
38,68,-62.13549999999999
42,168,-1.3116500000000002
27,126,-44.996
123,82,-91.2475
34,78,-18.307800000000007
130,38,-174.3225
14,102,-137.683
58,6,-360.212
3,130,-296.097
194,249,2.901765
8,37,-134.7885
14,30,-68.0175
42,65,-84.2085
272,59,-57.9975
50,319,5.0683
25,361,-10.33625
54,253,5.26755
3,303,-215.074
9,78,-195.7335
3,432,-167.0215
192,79,-74.37100000000002
115,221,-5.067599999999999
7,595,-28.5464
74,25,-246.725
183,87,-69.67349999999999
28,11,-333.7390000000001
19,146,-97.631
61,8,-341.92549999999994
9,883,-26.0784
157,39,-155.5485
70,11,-315.222
3,877,-63.1245
101,14,-273.285
266,26,-108.0945
54,239,5.4175
178,102,-55.807
45,80,-53.1985
198,97,-53.0445
229,18,-152.649
235,7,-201.422
49,688,-57.765
60,435,-18.5143
133,16,-237.049
9,102,-198.1545
35,786,-68.484
112,489,-26.9722
189,23,-169.41299999999995
7,854,-2.686950000000003
217,396,2.13795
17,243,-83.51700000000002
17,600,-6.92145
23,47,-58.744
107,253,-4.0506500000000045
23,57,-9.21135
33,47,-120.4405
12,269,-105.0825
244,133,-15.1494
55,11,-326.568
11,354,-76.27000000000002
201,33,-138.361
74,23,-254.937
65,23,-259.0205
117,6,-306.336
277,283,2.35265
145,5,-292.626
3,368,-189.4735
27,58,-39.7935
25,70,14.748350000000002
93,316,-8.270900000000001
269,61,-57.4795
73,35,-209.147
101,189,-14.203049999999998
234,3,-275.284
197,744,-29.79895
290,104,-12.5759
74,610,-44.729
278,808,-13.89355
6,101,-244.4505
269,7,-178.47750000000005
83,52,-157.3425
11,198,-144.0525
61,62,-121.5005
38,342,5.88175
102,44,-173.38400000000001
90,257,-3.6499500000000014
4,335,-171.373
12,169,-147.0315
16,26,-141.641
59,200,5.6108
3,61,-321.3024999999999
236,60,-75.53649999999998
11,52,-123.8025
4,416,-139.46
14,158,-132.786
18,23,-193.1515
85,41,-187.6005
88,58,-139.405
13,348,-64.917
122,72,-107.4465
18,534,9.04765
165,160,-18.126000000000005
174,26,-173.19799999999995
205,6,-233.4145
3,614,-115.38299999999998
55,67,-101.4155
223,49,-97.3235
29,712,-52.588
34,391,6.0732
17,150,-111.3345
133,385,-16.6466
137,73,-101.8725
110,21,-238.102
15,292,-75.3815
10,215,-145.83300000000003
218,16,-167.1025
11,39,-61.7
13,364,-58.709
164,689,-33.7633
13,102,-148.21
273,3,-255.045
19,69,-46.2565
14,537,11.0263
36,744,-63.062
25,148,-60.153999999999996
167,604,-29.14565000000001
64,46,-170.553
188,350,-1.6079499999999989
225,490,-0.33875000000000105
4,129,-270.9575
102,207,-8.765250000000002
135,180,-11.60245
289,34,-80.03399999999998
48,42,-174.226
4,154,-258.4495
45,73,-67.9775
12,825,-33.695699999999995
297,3,-243.576
10,48,-131.94299999999998
108,140,-33.40635
274,891,-18.30305
84,367,-16.8505
28,146,-46.85499999999999
102,19,-251.836
4,38,-270.6675
98,138,-33.50365
13,166,-139.2825
7,529,-48.5545
41,183,-4.027150000000002
6,54,-238.186
72,20,-268.72700000000003
53,39,-190.3325
58,186,5.8623
21,268,-54.9885
15,518,10.53245
49,82,-58.5855
18,156,-102.7015
76,69,-113.171
95,23,-241.84750000000003
227,269,2.608805
41,121,8.60835
270,763,-10.3336
141,180,-10.81445
26,83,-10.6664
56,25,-252.113
21,16,-277.23900000000003
53,28,-238.074
89,97,-66.2945
52,640,-52.145
9,40,-122.0365
246,4,-238.0315
24,48,-62.03100000000001
5,238,-195.5415
20,217,-76.393
167,882,-44.0025
70,52,-154.653
6,241,-178.24599999999995
3,867,-64.766
102,861,-64.8505
207,341,2.35353
125,610,-35.6405
33,245,-22.30305000000001
27,21,-253.99099999999999
63,79,-86.02799999999998
28,62,-32.111450000000005
4,233,-218.083
293,321,2.15186
19,891,-64.57900000000001
88,317,-10.96605
252,9,-173.672
9,453,-53.986000000000004
5,363,-138.5515
144,120,-48.87450000000001
45,71,-73.44300000000001
243,107,-28.384150000000005
31,22,-255.2805
10,72,-176.483
176,994,-49.9555
44,373,5.212399999999999
34,62,-65.6925
140,8,-269.5965
127,58,-131.664
185,160,-15.806900000000002
10,87,-183.435
145,25,-198.3795
49,75,-72.6115
34,246,-17.083550000000002
7,543,-44.131
66,251,4.7748300000000015
73,23,-255.985
9,591,-9.41525
93,34,-205.5225
12,51,-99.815
61,643,-51.6505
75,13,-300.0745
295,24,-93.4155
276,8,-164.93300000000005
4,706,-55.6285
167,44,-138.8
10,352,-84.4115
98,898,-70.3935
9,208,-158.523
244,91,-41.8515
14,422,-31.306450000000005
17,398,-24.9787
120,119,-46.571999999999996
13,302,-83.652
105,152,-25.09665
12,511,-12.3431
139,179,-11.29165
122,707,-45.5195
128,25,-210.93900000000002
5,698,-32.69134999999999
51,9,-342.4535
22,412,-1.9195499999999968
22,50,-33.244499999999995
122,352,-15.92395
67,59,-133.66400000000002
269,15,-133.6635
34,63,-62.11150000000001
18,315,-51.747
6,324,-139.19
51,413,-10.04515
192,714,-30.348949999999995
137,85,-83.20200000000001
69,49,-161.67600000000004
169,332,-3.0887999999999987
26,338,-15.049600000000002
174,47,-129.2645
93,83,-89.34899999999998
275,94,-24.64975
141,20,-216.295
125,5,-309.6705
78,777,-64.832
80,254,-6.605400000000002
6,382,-114.6195
193,877,-38.2715
198,312,2.521125
118,14,-258.2435
52,235,5.5602
251,28,-114.2175
54,66,-103.3115
39,360,5.6672
7,326,-125.28050000000002
23,20,-249.3775
80,104,-56.92750000000001
56,431,-17.809650000000005
7,823,17.95345
140,571,-29.54025
290,64,-44.8385
227,175,-2.6645499999999984
33,494,-14.4249
3,960,-50.358000000000004
13,373,-55.398
53,124,-9.9675
70,23,-256.627
268,442,1.837625
153,196,-5.535349999999994
98,16,-267.3415
3,915,-57.104
28,318,-15.32425
145,159,-20.860100000000006
5,73,-269.1235
50,844,-78.801
158,450,-12.2342
3,579,-124.1025
26,89,-21.222900000000006
25,684,-42.787
60,106,-38.249
176,24,-177.077
3,142,-290.2805
297,90,-18.65115000000001
90,158,-17.451700000000002
98,131,-35.18799999999999
31,133,-29.16915
158,429,-8.2359
88,305,-6.0291500000000084
3,891,-60.87100000000001
51,34,-210.3505
5,543,-74.47749999999998
7,580,-32.93525
9,703,14.8455
19,721,-38.473
21,82,-51.5825
9,207,-159.17700000000005
67,181,-1.4775999999999991
9,83,-197.725
234,14,-162.06099999999995
60,103,-42.1455
11,165,-157.8455
21,17,-268.341
75,331,-6.325599999999998
13,136,-146.759
15,46,-17.69025
177,41,-138.4775
65,3,-390.44000000000017
9,56,-174.3205
109,347,-11.9665
118,143,-30.1165
87,218,-7.2879999999999985
236,76,-57.79899999999999
3,354,-194.75799999999998
57,38,-197.989
170,204,3.4981400000000002
7,104,-227.4785
12,125,-158.82299999999995
42,137,8.061
84,142,-25.94325000000001
111,679,-40.733
34,60,-72.8545
4,274,-198.3355
41,18,-288.3405
73,34,-213.237
23,988,-81.946
170,31,-164.6625
112,99,-69.8135
37,49,-124.52349999999998
139,152,-22.67305000000001
50,100,-29.92459999999999
45,90,-34.449
40,90,-17.855999999999995
40,81,-34.6777
44,72,-68.298
44,64,-91.804
39,64,-77.3305
43,71,-69.1675
43,63,-91.4065
48,77,-66.32400000000001
43,85,-38.0235
43,94,-22.43625
43,84,-39.79
48,93,-35.1415
48,83,-54.6955
53,74,-82.6045
59,66,-109.1995
58,81,-75.529
64,72,-98.3625
57,64,-113.166
51,71,-85.6895
51,79,-68.26750000000001
40,79,-39.244
44,71,-71.37349999999998
39,63,-80.53200000000002
39,56,-103.6925
35,50,-113.86950000000002
35,45,-137.131
31,45,-120.94
27,55,-52.43250000000001
30,49,-97.392
33,44,-133.9585
41,49,-134.7855
46,49,-144.555
51,44,-169.8665
51,39,-189.1175
57,43,-178.37050000000005
51,42,-177.5975
45,42,-170.2085
45,37,-192.172
50,41,-181.238
50,36,-201.94299999999998
55,32,-220.72
49,36,-200.883
44,32,-214.649
44,28,-234.5145
39,25,-246.4815
39,22,-263.8615
43,21,-271.4705
53,27,-242.8845
59,27,-242.918
53,24,-257.019
59,18,-284.983
72,18,-278.047
64,20,-272.9965
71,18,-278.526
63,18,-283.0475
56,18,-286.44
62,14,-304.356
69,14,-299.5765
69,12,-310.2315
76,14,-294.314
84,16,-278.622
75,16,-285.377
83,18,-270.40500000000003
92,20,-255.628
82,22,-254.6825
65,28,-237.39550000000003
65,25,-250.44299999999998
58,31,-225.2375
64,35,-209.4855
71,39,-196.41400000000002
63,48,-163.532
56,53,-142.92
105,25,-227.9365
90,22,-249.042
90,29,-224.21400000000003
95,34,-205.166
100,39,-187.41299999999998
90,39,-191.664
95,44,-176.388
100,49,-161.02599999999995
105,54,-147.031
110,59,-135.187
115,64,-123.49349999999998
120,69,-113.3195
125,74,-103.228
113,67,-117.934
118,72,-108.9725
123,77,-99.337
128,82,-89.1755
133,87,-83.21700000000001
120,79,-95.791
108,86,-88.29650000000002
103,91,-78.87349999999998
98,96,-69.9985
93,101,-62.57900000000001
93,111,-54.76300000000001
88,116,-45.6225
83,121,-39.474000000000004
78,126,-34.27885
73,131,-28.03075
73,118,-35.226
68,123,-27.144000000000005
74,123,-32.63165
69,128,-24.996
64,133,-19.9402
59,138,-8.9847
54,143,7.0002
54,148,6.8684
54,153,6.7425
56,155,6.5813500000000005
56,160,6.47115
59,163,6.2337500000000015
59,168,6.142950000000001
54,168,6.37915
59,173,6.05405
64,190,5.5294
69,195,-0.7666000000000004
69,176,-2.252749999999999
64,181,5.69395
58,199,5.66205
63,180,5.74305
66,183,-0.5123000000000015
66,188,5.5089999999999995
69,191,-1.1863500000000011
69,196,-0.6403500000000015
72,199,-2.038450000000001
65,218,5.147
70,223,4.881145
75,228,-3.41995
68,206,5.16635
73,211,-2.55555
78,216,-4.582750000000001
78,221,-5.538899999999997
78,226,-6.282999999999998
83,231,-4.25525
83,236,-5.51285
83,241,-6.46735
86,241,-3.2482499999999987
94,217,-6.967400000000001
89,222,-7.163499999999999
84,227,-4.198450000000001
76,227,-4.764749999999999
81,232,-6.685200000000003
81,237,-7.374600000000001
87,242,-3.71595
90,285,-8.3173
95,280,-4.391750000000002
95,275,-4.982099999999999
95,270,-5.326599999999999
95,265,-5.439
90,260,-3.640599999999999
90,255,-3.8935999999999993
99,230,-4.1491500000000014
94,235,-6.18515
103,235,-4.547599999999999
98,240,-5.498249999999999
93,245,-4.669999999999998
84,269,-6.974099999999992
89,264,-5.9816
97,264,-5.588549999999998
92,259,-4.589950000000002
92,254,-4.8275000000000015
87,273,-7.929049999999997
92,268,-3.759900000000002
92,263,-4.2497500000000015
92,258,-4.653549999999999
87,253,-5.251650000000009
87,248,-3.7581500000000085
110,30,-208.468
115,35,-191.2115
120,40,-175.1455
132,36,-178.39600000000004
137,41,-163.4325
142,46,-148.994
147,51,-136.391
152,56,-125.0605
157,61,-113.6735
162,66,-102.719
162,60,-113.5
167,65,-104.112
172,70,-93.1895
177,75,-84.20700000000002
182,80,-78.087
187,85,-68.31
169,77,-85.17999999999998
174,82,-77.021
191,90,-63.2405
196,95,-55.4245
201,100,-49.56699999999999
206,105,-43.478
211,110,-36.9135
216,115,-32.024
195,104,-45.8485
214,94,-49.5095
214,103,-41.67099999999999
219,108,-36.694
224,113,-32.7785
246,102,-30.57965
251,107,-28.324150000000003
226,107,-33.90425
231,112,-29.73655
236,117,-27.75675
241,122,-20.1356
246,127,-13.20905
251,132,-10.8526
256,137,-10.921699999999998
261,142,-6.001349999999999
266,147,-1.567450000000001
271,152,3.659555
276,157,3.534695
281,162,3.42975
286,167,3.332425
291,172,3.2396
296,177,3.15987
300,181,3.105835
300,186,3.0450500000000003
300,191,2.96454
270,210,2.87557
275,215,2.81653
280,220,2.76058
285,220,2.75084
290,220,2.739
295,220,2.724425
300,220,2.7076300000000004
300,242,2.537855
300,237,2.5802650000000003
300,232,2.620595
270,209,2.8852150000000005
243,229,2.82105
238,224,2.8858099999999998
234,220,2.9396850000000003
229,220,2.96437
228,220,2.96938
199,781,-33.33955
204,776,-29.30060000000001
224,699,-21.06925
229,694,-19.2452
234,689,-15.464799999999995
234,757,-20.2828
234,832,-29.4536
239,827,-25.89035
244,822,-20.22905
249,817,-18.406800000000004
254,812,-20.441250000000004
259,807,-20.7246
264,802,-19.4515
269,797,-16.7737
274,792,-12.719749999999998
279,787,-10.1687
252,709,-10.76095
257,704,-10.39975
262,699,-9.009
267,694,-8.744549999999998
272,689,-7.8431500000000085
277,684,-5.812249999999999
250,752,-18.4882
255,747,-14.77865
280,747,-8.999599999999994
285,742,-8.225700000000002
290,737,-7.700150000000009
295,732,-6.163349999999998
300,727,-3.724050000000002
300,722,-2.8272000000000013
300,717,-1.8392000000000013
300,646,1.458315
300,641,1.46316
106,777,-56.3945
101,772,-57.8065
96,767,-57.85
91,762,-58.88250000000001
86,757,-58.8335
86,752,-59.188
81,747,-61.974
73,821,-70.2865
78,816,-69.988
83,811,-66.029
88,806,-65.62899999999999
88,801,-64.97550000000001
88,796,-63.9795
88,791,-62.682
88,786,-60.93300000000001
80,708,-54.4455
76,704,-57.712
83,704,-54.3145
75,774,-64.0695
80,769,-63.3805
88,693,-54.0315
83,688,-53.159000000000006
83,620,-43.09350000000001
78,615,-45.771
73,610,-44.0425
66,671,-55.847
71,666,-51.89400000000001
74,663,-52.422
74,658,-49.920000000000016
74,653,-50.1345
74,648,-50.43549999999999
74,643,-50.349500000000006
74,638,-49.8205
74,633,-48.85
81,570,-37.793
89,570,-40.5195
94,565,-34.53525
99,560,-33.30025
108,504,-24.51325
118,504,-25.14980000000001
118,454,-22.8526
123,449,-21.36625
128,444,-23.27055
140,488,-25.23315
154,488,-19.8887
139,536,-28.3257
144,531,-28.16715000000001
149,526,-26.701750000000004
154,521,-20.479199999999988
159,516,-19.037350000000004
164,511,-20.4129
169,506,-18.23359999999999
174,501,-12.789650000000012
179,496,-9.4924
184,491,-9.6753
189,486,-10.1627
171,438,-10.3951
176,433,-8.864999999999998
181,428,-5.108650000000008
186,423,-0.923449999999999
191,418,-1.0052500000000002
201,408,2.1805950000000003
206,403,2.1738299999999997
211,398,2.163860000000001
216,393,2.150805
221,388,2.134935
243,388,2.0535100000000006
243,426,1.9475200000000001
243,384,2.06504
248,379,2.061185
253,374,2.05698
258,369,2.052805
258,333,2.182585
263,328,2.1833000000000005
268,323,2.1822150000000002
273,318,2.1962150000000005
278,313,2.21815
283,308,2.23222
288,303,2.2389650000000003
260,333,2.176155
265,328,2.176455
270,323,2.1749099999999997
275,318,2.194435
280,313,2.2146950000000003
285,308,2.227155
285,278,2.342125
290,273,2.37262
290,246,2.5430650000000004
261,222,2.7997400000000003
264,219,2.812375
269,219,2.792795
274,219,2.78491
274,198,2.969865
279,203,2.9012899999999995
284,208,2.84627
289,213,2.792925
300,213,2.76694
300,218,2.72017
146,220,-9.11365
151,225,-7.476400000000003
156,230,-5.541499999999999
161,230,-4.167449999999999
166,230,-2.8121000000000014
168,228,-2.761849999999999
173,228,-0.4067000000000007
173,250,3.046235
188,892,-35.551
193,887,-37.2805
198,882,-38.4565
203,877,-35.26600000000001
183,790,-34.5635
188,785,-35.86750000000001
193,780,-36.227
