design1,design2,merit1,merit2
415,6,25.4796,15.1681
16,451,5.33047,2.1061
206,870,9.97655,0.311078
15,36,8.81679,5.69165
6,132,49.5011,7.99533
5,37,49.5218,13.0551
65,66,25.9985,2.4087
475,3,60.1445,86.7628
23,22,49.5786,8.77564
68,35,45.0817,4.44289
143,992,15.5834,0.371417
13,326,17.7816,2.8745
10,785,6.11975,2.75048
939,48,21.7764,1.72837
37,57,21.8452,3.15545
173,476,4.8261400000000005,0.434874
14,574,0.575575,2.16263
17,408,7.36292,2.08303
402,3,64.4613,92.8284
32,250,7.408689999999999,1.52747
117,107,14.9496,1.31659
26,110,11.8265,2.45428
726,57,15.8513,1.46881
87,14,60.0659,10.2244
50,824,18.2503,0.809234
4,807,9.87783,6.16014
25,13,65.7357,14.7804
180,175,4.97433,0.766662
155,98,15.9096,1.2912
163,7,54.4175,15.530999999999999
641,4,100.0,0.0
441,5,26.8894,19.0772
226,123,8.153210000000001,0.929066
761,116,17.7099,0.787733
147,268,3.37144,0.632
375,6,29.1977,15.0841
635,9,2.17138,9.69893
56,103,10.3114,1.71734
407,15,13.5787,5.36094
42,184,3.48541,1.42421
137,558,8.741719999999999,0.4626520000000001
731,904,3.10051,0.177217
12,458,9.00257,2.68044
9,98,42.8418,6.20067
724,177,16.2677,0.554385
33,8,74.8564,22.6451
103,4,71.4177,30.5576
192,14,41.9092,7.571739999999999
237,5,47.8764,19.1518
566,234,11.3683,0.457318
95,459,8.60707,0.614225
818,8,76.6945,54.1809
190,617,7.05897,0.372124
26,7,76.7744,26.7942
261,3,55.2106,31.5126
24,51,12.4691,3.8263199999999995
87,161,5.7553,1.06687
64,11,67.0063,14.2195
23,124,16.8411,2.59301
4,824,9.224269999999999,6.17265
76,21,55.4154,7.18179
381,113,1.60065,0.842101
595,364,10.3269,0.331183
540,997,1.56608,0.18551700000000002
57,29,49.8704,5.6081400000000015
26,232,12.0568,1.85113
24,437,0.5785779999999999,1.5174299999999998
237,4,51.6995,23.9964
4,339,36.9311,7.69417
8,224,35.2921,5.09657
57,440,6.8700199999999985,0.8446
80,243,4.57914,0.885392
8,52,40.6457,8.11853
160,12,48.955,9.4335
29,136,10.9189,2.09586
10,52,31.9109,6.6910300000000005
482,4,68.8511,81.8385
900,41,20.5035,2.00035
87,130,10.0737,1.2462
737,12,7.3382,7.33122
9,390,18.5441,3.66371
63,75,21.156999999999996,2.15869
8,348,23.9086,4.2470300000000005
250,7,41.2116,13.4206
4,248,45.1326,8.743739999999999
260,536,2.2523,0.338861
5,35,48.0564,13.1884
71,991,20.517,0.605532
4,16,21.2765,17.7154
11,25,14.7777,8.38725
47,517,8.87246,0.921342
397,50,4.24932,1.70545
13,56,22.5708,5.2549800000000015
869,75,20.5212,1.1511200000000001
848,541,11.1833,0.235283
782,10,7.00069,9.60298
659,18,7.4755600000000015,4.36075
11,220,29.9164,3.9048
273,70,12.3578,1.43244
18,160,23.5829,2.89308
430,55,0.612715,1.51707
720,23,12.1211,3.4429800000000004
16,3,85.926,60.5533
438,69,1.61269,1.24367
522,43,4.73113,1.87114
8,112,45.0324,6.5914399999999995
136,15,50.6434,8.13134
206,313,0.987685,0.495511
13,216,27.0633,3.40695
260,42,20.1601,2.354
36,38,37.6153,4.69329
143,16,48.6921,7.4969199999999985
61,20,57.9621,8.01993
606,57,10.8222,1.466
324,161,1.07904,0.662878
232,8,42.0074,12.0167
75,220,3.79581,0.959493
410,17,12.0282,4.71202
173,76,20.2083,1.56748
22,596,6.93382,1.54815
157,36,35.4357,3.3046
3,814,17.7713,8.322610000000001
643,7,77.9411,62.3476
126,24,46.1971,5.31514
51,26,52.4407,6.43179
30,428,1.4240899999999999,1.29601
41,59,22.7491,2.99103
343,5,35.6967,18.5535
11,101,37.4954,5.15583
22,78,10.154,3.13267
31,30,43.7874,6.11639
41,21,57.1345,8.36547
19,47,5.50989,4.29286
26,74,1.21118,2.81048
74,77,21.867,2.0207
49,154,0.08193819999999999,1.3915
19,31,28.9405,6.36221
627,460,8.53308,0.27773000000000003
55,186,0.310445,1.1978799999999998
116,122,12.2323,1.18095
53,109,8.355360000000001,1.68275
666,3,100.0,0.0
19,4,83.2533,46.5596
31,633,11.2108,1.1955200000000001
41,9,72.6757,19.3489
157,188,4.39807,0.765206
274,24,24.3689,3.92736
53,336,2.6567,0.960915
434,597,2.21478,0.261593
272,7,38.3082,13.1455
14,95,30.1174,4.26205
297,3,51.7152,31.5678
27,52,16.0253,3.66779
6,665,7.61295,4.265569999999999
32,26,49.1536,7.0397
643,438,9.666789999999999,0.286765
80,16,59.3052,9.23443
7,28,23.1616,10.2597
125,6,62.8232,19.8259
153,626,9.50565,0.416446
310,19,22.0559,4.6742599999999985
238,44,22.2265,2.32958
160,429,4.76132,0.4748810000000001
187,8,48.8911,12.9966
563,3,56.5974,88.338
22,822,15.095,1.5107
835,42,18.7448,1.94524
14,74,26.763,4.5873800000000005
184,558,6.86857,0.397327
117,693,11.9375,0.47011099999999995
267,3,54.6053,31.5004
588,55,9.81656,1.5120200000000001
547,278,10.5753,0.406684
23,36,28.3079,5.33675
224,10,40.5583,9.80621
3,248,50.818999999999996,11.0114
23,653,9.79786,1.4863
17,252,19.0404,2.54517
30,256,8.20088,1.59085
110,250,4.101380000000002,0.749207
530,248,10.1293,0.443574
10,30,4.95801,7.482369999999999
8,32,22.9636,8.94462
795,4,100.0,0.0
46,111,4.28115,1.74026
780,186,17.6409,0.530061
177,10,48.0268,10.7613
395,4,35.7154,24.237
23,944,18.4688,1.44721
43,63,21.2813,2.7818400000000003
86,46,37.3865,3.17205
575,10,4.4716,8.29674
10,9,61.6783,23.4659
512,3,57.8758,85.0229
163,5,58.5954,21.2315
7,424,20.0395,4.39692
45,123,1.87583,1.6448900000000002
113,468,7.152660000000001,0.549506
93,40,40.5771,3.56123
101,550,9.71491,0.553944
70,53,33.3659,2.91375
7,100,48.6998,7.6730300000000025
127,3,71.6151,36.3079
339,11,24.3222,7.76623
35,6,78.2955,29.2791
22,11,68.4941,17.7664
190,54,24.6123,2.08705
210,78,16.2109,1.4262299999999999
23,589,7.16292,1.50134
54,71,21.1017,2.3662
488,6,19.4815,15.5451
134,404,6.775869999999999,0.5390119999999999
385,242,4.80408,0.476246
32,66,11.5026,2.87188
6,108,51.4894,8.55488
148,88,18.8164,1.44689
377,87,0.970966,1.04616
67,93,15.4476,1.76519
360,5,34.023,18.5884
46,241,1.69955,1.1934200000000001
12,235,26.9371,3.52692
15,30,20.2136,6.77075
8,172,40.31,5.66301
31,229,8.9158,1.62271
12,385,14.3275,2.87341
15,286,18.622,2.68486
27,36,33.4254,5.20736
3,445,35.5474,8.76211
43,34,43.9022,5.07476
506,19,2.3000599999999998,3.96549
42,90,8.17273,2.08582
7,13,32.0165,16.691
189,577,6.97725,0.386405
8,21,6.63478,10.2391
328,289,3.51585,0.445462
137,10,55.0252,11.9176
17,94,23.5133,3.62876
26,17,59.5476,11.2179
74,631,12.6601,0.647442
233,924,9.86426,0.284931
253,4,49.7749,23.8184
41,153,3.1061400000000003,1.56329
173,945,13.0399,0.3355
17,135,25.4215,3.22182
268,13,31.3608,7.1151300000000015
9,8,62.8616,26.5002
3,491,32.6886,8.4932
8,41,33.9145,8.53987
370,135,2.16125,0.735865
120,17,51.8718,7.55952
55,10,69.567,16.2646
495,10,10.4709,8.22317
268,4,48.0434,23.7105
202,10,43.9559,10.2092
783,690,6.1548,0.201891
31,674,12.6761,1.1866299999999999
17,17,52.4306,11.8488
75,5,73.9208,28.068
39,751,16.0727,0.986933
5,82,56.6313,10.8611
27,17,59.916,11.1548
422,80,1.6128200000000001,1.10131
78,37,43.2364,4.05022
773,282,15.3348,0.380273
177,214,2.19075,0.664914
159,86,18.2948,1.43937
50,42,38.3527,3.9727
624,179,13.6206,0.5572520000000001
267,16,29.3489,5.8396
7,150,44.9858,6.6912199999999995
200,820,10.3212,0.32448
809,58,18.6149,1.44828
33,232,7.385860000000001,1.5408
265,175,1.96935,0.662619
211,238,0.991217,0.5807180000000001
270,92,8.6271,1.12132
3,704,22.0202,8.16083
376,8,24.4897,10.8114
217,38,26.7317,2.7738
131,187,5.4825,0.825946
64,536,9.89247,0.739525
18,4,83.1742,46.8844
33,770,15.9592,1.1142
32,10,71.553,18.379
426,639,0.435278,0.2515
806,77,18.8832,1.12516
318,791,4.26994,0.25968600000000003
10,141,38.253,5.02024
175,8,50.8599,13.3345
31,593,9.743889999999999,1.20579
21,339,9.11207,1.88474
355,27,13.622,3.17538
30,179,10.9486,1.83965
4,785,10.7522,6.14771
290,30,20.1302,3.10596
556,5,72.1365,73.1911
610,10,2.12227,8.36252
99,81,21.9118,1.7689700000000002
3,53,67.0962,18.4601
975,3,100.0,0.0
23,702,11.6606,1.47743
12,16,44.6374,13.0341
92,18,55.7498,7.86173
21,52,5.168069999999998,3.85996
686,19,9.2731,4.16479
514,32,2.39439,2.42299
9,315,24.7931,3.99865
300,618,2.16993,0.29682800000000004
149,204,4.71379,0.740845
5,94,56.0256,10.4359
525,236,10.3124,0.461322
17,54,8.05212,4.2587
29,73,3.5950900000000003,2.72073
9,148,40.1526,5.41095
33,72,8.66643,2.65325
222,80,14.9269,1.3663
65,28,50.4791,5.6265
7,31,28.6295,10.0908
23,215,15.3909,2.11102
33,458,4.09251,1.20224
133,200,5.9817,0.7865300000000001
339,46,10.5761,1.9538200000000001
196,424,3.1423,0.433637
37,11,69.9756,16.2886
556,329,10.0705,0.360068
30,207,9.9619,1.73367
9,135,41.0616,5.5892
18,151,23.6561,2.95547
10,76,38.7599,6.08378
59,245,1.2567700000000002,1.0186600000000001
54,18,60.415,9.1925
119,27,45.3332,4.83638
71,347,4.5646,0.801139
52,137,3.0901400000000003,1.45971
380,54,5.1962199999999985,1.6134700000000002
14,54,17.7967,4.98179
41,50,29.1027,3.48693
208,56,22.0823,1.95032
242,120,7.73986,0.928226
191,235,1.60885,0.606417
490,662,2.37093,0.237246
27,422,0.164247,1.4
242,176,2.83611,0.68247
5,350,31.8014,6.313619999999999
226,41,24.591,2.54141
28,10,71.4113,18.8115
379,6,28.8115,15.0881
26,81,4.34753,2.72681
18,54,4.82584,4.06953
7,421,20.2355,4.40914
135,272,2.80376,0.644279
87,39,41.4909,3.72255
126,23,46.7348,5.53837
362,204,3.8576099999999998,0.546833
14,437,8.13592,2.3906400000000003
41,186,3.87851,1.43813
364,960,4.80436,0.224139
103,103,15.2894,1.41505
46,21,57.4262,8.16929
54,242,0.30787800000000004,1.07594
113,83,20.9263,1.6622599999999998
49,6,76.4805,27.0542
257,47,19.1024,2.1258
90,18,56.0124,7.92018
516,169,10.1179,0.596033
12,629,1.49522,2.4125099999999997
103,38,40.8855,3.6271
261,15,30.8327,6.2674199999999995
889,48,20.5377,1.72405
714,31,13.4302,2.55539
41,353,0.623549,1.10244
45,13,66.7979,13.2586
258,5,45.19600000000001,18.8843
632,373,10.8823,0.321102
13,105,32.9161,4.4032300000000015
381,397,4.30448,0.347808
41,84,9.51882,2.21409
252,17,30.8191,5.64027
781,23,14.5603,3.51534
23,503,2.78681,1.5261200000000001
23,78,8.36041,3.02391
100,158,7.40408,1.03237
91,15,58.4646,9.41986
754,33,15.267000000000001,2.42162
28,5,80.8505,36.047
19,7,75.9102,28.0292
567,10,5.0295,8.28422
251,50,19.0383,2.0214
253,39,21.8845,2.55118
614,33,8.95474,2.38234
224,3,59.1642,31.8197
93,78,22.9383,1.8680599999999998
206,900,10.3923,0.308304
8,138,43.3215,6.14455
19,67,11.2688,3.66731
50,105,7.8137300000000005,1.76445
10,57,34.2845,6.54868
47,73,17.5652,2.39034
452,4,70.219,83.9956
4,249,45.05,8.729330000000001
634,29,9.34463,2.6881
18,834,13.9419,1.7615
789,4,100.0,0.0
161,218,4.13978,0.685712
57,86,15.5497,1.97456
40,30,47.1562,5.8445199999999975
14,16,49.6252,12.8532
210,19,35.8237,5.4585300000000005
225,14,36.7603,7.1017600000000005
7,3,80.2621,64.9108
75,820,17.2154,0.603915
60,71,22.4878,2.3033
81,8,67.8671,17.8253
49,132,2.91248,1.52769
94,647,12.2793,0.5496489999999999
26,58,9.444930000000001,3.3639099999999997
24,111,14.2749,2.60436
50,325,2.11503,1.00718
57,3,82.2947,47.2491
20,38,20.0938,5.17975
16,51,8.4001,4.53437
78,75,23.1914,2.03765
228,678,6.39509,0.326737
4,356,35.5241,7.544760000000001
3,949,13.3923,8.594
22,45,15.2043,4.35332
91,3,77.0443,40.6912
4,434,29.5968,6.983510000000001
128,36,39.1349,3.5568800000000005
75,13,63.0149,11.5316
380,887,3.42145,0.226856
44,54,27.6342,3.19331
682,224,14.8059,0.463119
866,205,18.8932,0.484598
27,4,83.2287,44.1497
21,61,2.75382,3.48869
89,17,57.0398,8.40493
567,828,1.44376,0.20006500000000002
52,128,4.1889400000000006,1.51889
379,49,6.10499,1.7669
206,290,1.09141,0.517618
359,52,7.38437,1.70566
922,515,12.6535,0.239114
932,382,16.1922,0.296254
281,37,19.0775,2.57668
182,674,9.029069999999999,0.368559
26,20,54.74800000000001,9.50959
157,9,52.615,12.4643
804,16,12.9087,5.39726
182,14,43.553000000000004,7.73768
5,144,51.7324,9.03718
8,496,12.6963,3.68853
64,18,59.5024,8.79155
36,16,63.0363,11.2931
3,166,58.6669,12.9391
338,9,26.9382,9.61707
265,55,16.2814,1.81229
204,4,55.9354,24.6114
138,173,5.67802,0.852083
186,20,39.0008,5.45614
11,63,32.7245,5.88209
478,15,6.98008,5.16084
104,74,24.6087,1.89659
239,261,0.000255787,0.521513
3,82,66.3499,16.4966
243,22,29.4284,4.4751900000000004
11,130,36.7613,4.751519999999998
539,325,9.76476,0.365831
22,414,3.27044,1.66813
549,3,56.8758,87.2958
901,978,4.63876,0.160799
92,62,29.3615,2.32606
9,533,8.38916,3.24216
54,9,71.0654,18.0725
73,687,13.9486,0.638528
36,362,0.359702,1.19395
387,161,4.01288,0.640467
43,7,75.6196,24.2574
299,754,4.4453,0.27302
24,79,7.1211699999999984,2.92162
145,9,54.7331,12.8647
18,65,12.8902,3.8657
40,18,60.6676,9.82583
4,182,51.7548,9.91854
5,521,19.2701,5.4151099999999985
484,18,4.6502099999999995,4.24126
42,224,3.29842,1.30627
100,41,39.4244,3.3992699999999996
149,7,56.8162,16.0816
100,524,9.451419999999999,0.567221
204,592,5.61261,0.364281
293,4,45.301,23.6339
151,30,39.058,3.99996
40,247,3.5069,1.3012
705,147,15.9394,0.6464810000000001
36,5,80.1672,34.3282
987,4,100.0,0.0
42,26,51.7093,6.6977699999999984
69,59,30.0141,2.63744
478,3,59.9623,86.5566
93,304,4.7064900000000005,0.73659
184,13,44.0255,8.26517
645,916,1.2346700000000002,0.181032
27,25,47.9902,7.52893
4,278,42.2982,8.342410000000001
740,7,75.2862,59.0607
47,803,17.5091,0.8494010000000001
4,701,14.3532,6.14818
177,39,31.4762,2.92511
103,993,18.4864,0.463722
570,9,6.40309,9.49233
100,206,4.75016,0.8696309999999999
9,15,36.1323,14.2298
284,3,52.9405,31.513
48,375,3.1307,0.984668
39,145,3.5221699999999996,1.6477700000000002
573,505,7.3896,0.268499
469,231,8.470130000000001,0.47813599999999995
66,647,13.0036,0.692461
14,785,10.0139,2.13841
503,14,5.63267,5.52716
740,35,14.9622,2.28698
91,20,54.3158,7.11798
3,976,12.6099,8.658489999999999
9,23,7.84409,9.27344
594,122,12.5129,0.764152
182,45,28.5865,2.52277
6,14,18.0993,15.6266
547,5,72.4767,73.6606
71,411,6.78428,0.756813
10,311,23.4042,3.67247
23,4,83.3803,45.3156
696,248,14.7431,0.426785
6,93,52.3472,8.961889999999997
332,117,1.40842,0.84551
32,362,1.6077299999999999,1.30589
6,19,6.70384,12.363
344,556,1.41831,0.29375
170,32,35.5203,3.59426
971,164,21.6068,0.579414
147,34,37.6634,3.5788300000000004
522,263,10.0881,0.427421
248,88,11.3851,1.20429
20,111,19.9176,3.00609
300,31,18.615,2.97171
91,9,64.6884,15.3368
64,86,17.3202,1.91062
5,75,56.8464,11.1329
227,102,10.5491,1.09266
12,23,25.0851,9.03336
439,787,1.46977,0.223046
7,106,48.3528,7.53368
197,33,31.192,3.29687
14,379,12.4083,2.53423
51,9,71.4907,18.3507
44,14,65.6221,12.3851
203,9,44.9822,11.2619
190,866,10.622,0.327085
19,363,8.92136,1.98976
14,271,21.0869,2.91283
18,129,23.7991,3.11993
341,869,4.4167,0.241103
230,5,48.8033,19.2648
11,67,33.8623,5.78855
10,396,16.3872,3.3253
25,17,59.1078,11.2821
131,4,66.7407,28.0313
390,46,5.5629800000000005,1.85533
272,347,1.0139200000000002,0.4184060000000001
85,31,46.9812,4.71344
419,633,0.206136,0.253857
48,6,76.6341,27.2009
73,148,6.49057,1.2156
16,38,9.01428,5.35998
4,362,35.0376,7.49437
984,48,22.803,1.7327599999999999
66,5,75.5246,29.2463
8,98,45.6429,6.87137
860,48,19.7549,1.72173
280,691,4.1464,0.29229299999999997
669,131,15.0046,0.714566
16,163,25.9959,3.17217
459,3,61.111,87.9303
193,244,1.9576900000000002,0.589171
422,35,4.7649,2.32995
109,737,13.5179,0.481163
285,117,4.31832,0.8915290000000001
426,20,8.94005,3.9623699999999995
124,6,62.9978,19.8866
29,527,6.301159999999999,1.28577
9,9,58.9421,23.6432
133,402,6.7880600000000015,0.5422060000000001
62,43,39.0322,3.6974
89,57,31.4634,2.5467
35,122,4.40601,1.90737
64,4,78.1586,35.8825
39,4,82.0113,41.00899999999999
365,288,4.02669,0.430393
3,373,40.5223,9.3492
142,54,29.6268,2.3146
4,723,13.3664,6.1393
182,79,18.5627,1.48488
84,104,15.0494,1.49874
61,30,49.1127,5.33369
815,72,19.0729,1.194
8,374,21.7383,4.12383
339,213,3.09831,0.536518
10,635,0.802624,2.775
34,12,68.4926,15.2024
450,107,5.34819,0.866917
42,28,49.5468,6.21224
284,4,46.2682,23.6487
13,83,31.2676,4.72604
335,51,9.93518,1.7823099999999998
82,316,5.27561,0.7720100000000001
402,30,7.86022,2.74283
50,144,1.62761,1.43841
17,150,25.2669,3.10846
35,742,15.3314,1.07076
75,88,18.2035,1.7877599999999998
10,819,7.375189999999999,2.7505900000000003
8,87,45.7506,7.1169100000000025
147,127,10.9478,1.05805
101,127,10.4556,1.20054
154,17,46.0939,6.87147
307,17,23.5092,5.21859
3,108,64.2707,15.1428
262,166,2.20879,0.692466
4,17,25.3421,17.6017
229,21,31.9286,4.79065
30,81,1.14874,2.49519
11,48,24.8509,6.27645
170,9,50.3724,12.0762
60,3,81.8493,46.5447
72,64,27.3202,2.41185
6,42,46.2178,10.9015
81,37,43.1381,4.006869999999998
150,60,26.8739,2.05271
4,112,58.7833,11.8837
4,62,61.5015,14.0998
14,23,32.3521,8.8969
94,860,16.7121,0.511156
328,101,3.25044,0.962081
41,199,3.7837300000000003,1.3959
991,556,12.3831,0.223765
12,128,34.8346,4.429119999999998
20,831,14.7028,1.62486
530,846,0.792226,0.201379
995,3,100.0,0.0
37,229,5.2736,1.42025
686,511,8.62951,0.254143
29,26,47.7168,7.153389999999999
3,145,60.7702,13.6312
682,376,12.1325,0.314716
16,172,25.6477,3.11283
12,616,0.793248,2.41339
199,82,16.4269,1.3893
44,17,61.9531,10.2063
35,17,61.6198,10.6811
405,10,18.4985,8.31879
34,517,6.9192899999999975,1.14957
42,33,44.5651,5.25211
101,142,9.24296,1.10801
7,222,37.8716,5.73341
933,311,17.9286,0.345796
18,504,0.194953,1.8213700000000002
82,17,58.08600000000001,8.63392
4,56,61.2159,14.4477
18,260,17.3592,2.39413
11,268,25.6057,3.5984800000000003
63,461,7.56775,0.781144
151,3,68.2272,34.4236
10,33,11.3428,7.35222
10,92,39.8554,5.76131
24,3,86.1453,57.2916
22,31,34.085,6.23487
989,53,23.0359,1.5796
440,207,7.21059,0.52163
3,180,57.2848,12.5332
964,38,21.9014,2.1699900000000003
5,13,11.534,16.9726
11,72,35.1257,5.6787300000000025
13,346,16.1326,2.8042
299,949,6.89536,0.247613
14,43,6.79465,5.2616
112,88,20.1037,1.58447
37,61,19.1282,2.97375
360,133,1.65041,0.748404
177,30,35.3468,3.76682
940,15,16.7,6.36786
20,47,8.34747,4.25753
50,259,0.127444,1.09097
513,994,2.30519,0.190096
10,42,24.1052,7.0079
11,43,20.274,6.4291199999999975
6,58,51.4289,10.1653
7,188,41.3173,6.13382
433,16,10.3923,4.93208
19,28,34.0953,7.04431
36,86,5.29897,2.26258
30,666,12.3239,1.21771
335,616,0.668191,0.280593
137,198,5.58016,0.782374
967,237,19.7276,0.4259060000000001
3,61,67.2605,17.8532
805,641,8.38952,0.21278200000000005
328,269,2.40596,0.461539
8,97,45.7155,6.89317
14,427,8.85765,2.41379
31,72,6.91118,2.7031099999999997
57,28,50.6378,5.81289
5,59,56.3154,11.8361
3,773,19.2737,8.25255
93,85,20.2027,1.7267
64,110,10.4003,1.56692
196,5,53.5572,20.0328
230,782,7.38,0.304767
175,18,41.9461,6.1840699999999975
96,10,62.5853,13.6266
96,34,43.9664,4.14084
113,205,4.98947,0.827953
151,337,4.14921,0.5503100000000001
129,16,51.0908,7.7993
121,236,3.3923099999999997,0.736192
18,9,70.9992,22.1847
202,312,1.04955,0.500328
36,399,1.7194,1.16235
240,118,7.98453,0.9445879999999999
565,237,11.6087,0.454021
36,96,1.7945099999999998,2.09362
758,499,9.75573,0.251767
86,525,9.37065,0.617344
43,650,13.1703,0.93744
4,393,32.6128,7.25519
19,173,21.5854,2.68672
331,185,2.20831,0.597833
12,15,47.5503,13.9162
60,665,13.9998,0.7368899999999999
814,15,12.7281,5.87673
558,257,11.1111,0.429691
25,5,80.9749,36.7408
31,14,65.3204,13.2637
796,8,77.2358,54.7142
5,128,53.3062,9.43067
5,488,21.4156,5.54517
876,5,100.0,0.0
411,320,5.53454,0.390285
653,3,100.0,0.0
799,6,70.294,67.1017
107,272,3.9489400000000003,0.723533
777,134,18.0311,0.695714
80,423,7.0762899999999975,0.698505
771,147,17.902,0.644335
101,773,14.6057,0.499788
5,690,9.92214,4.9812400000000014
111,9,60.9605,14.2654
100,5,69.3812,25.3915
981,5,100.0,0.0
3,74,66.8486,16.9799
35,177,7.18013,1.64106
76,43,39.2888,3.5077300000000005
40,23,54.72,7.664169999999999
420,119,4.42482,0.801421
5,942,0.261335,4.92359
308,391,1.99237,0.374194
46,73,17.0952,2.40347
54,680,14.4096,0.789671
72,391,5.8124199999999995,0.758258
10,7,68.8161,29.8773
5,910,0.841519,4.89342
7,957,6.944139999999999,3.67745
222,49,22.6366,2.15955
24,69,2.1941200000000003,3.0496
372,69,3.6819800000000003,1.297
18,51,1.8549,4.13223
94,897,17.5016,0.505223
668,34,11.8027,2.33146
17,176,24.0364,2.93065
93,235,4.20934,0.836559
55,519,9.52205,0.828069
64,12,65.8312,13.0768
933,80,22.0369,1.08671
4,9,24.4243,24.6103
99,49,35.3663,2.86154
4,44,59.3367,15.2299
4,315,38.9823,7.92643
148,261,3.40613,0.640479
745,53,16.3748,1.5681399999999999
152,211,4.85256,0.718801
648,650,4.84205,0.219096
10,53,32.4637,6.66184
37,64,17.1077,2.8496799999999998
41,15,64.5043,11.7415
737,572,8.6078,0.23332199999999997
492,40,2.14854,1.98872
171,171,5.64997,0.79519
121,11,56.9013,11.4295
36,3,85.1331,53.0951
19,3,86.1671,59.275
789,3,100.0,0.0
231,3,58.3866,31.7249
15,62,19.4327,4.54115
79,37,43.1769,4.03567
199,617,7.1695100000000025,0.36573
6,324,30.838,5.5888300000000015
432,8,19.1234,10.7538
19,870,15.3682,1.68597
23,164,17.0779,2.34057
13,28,16.9472,7.37207
60,58,29.3024,2.77657
6,79,52.7463,9.39103
46,874,19.3465,0.8541059999999999
17,646,6.53311,1.86286
227,567,4.55893,0.353925
3,158,59.45399999999999,13.1908
193,9,46.5718,11.485
6,28,31.6086,11.7118
8,527,10.6373,3.60455
96,111,14.2974,1.36247
449,101,4.8284400000000005,0.906566
12,48,20.6314,5.83171
45,230,2.12773,1.23599
469,187,8.46239,0.559399
30,200,10.7621,1.75901
25,207,13.8717,1.99863
168,480,5.37174,0.44057299999999994
51,64,24.1439,2.6371900000000004
110,438,7.0896399999999975,0.575603
5,391,28.462,6.03906
5,547,17.6572,5.323869999999999
316,331,2.74373,0.412025
185,152,6.698519999999999,0.8431120000000001
22,80,10.8504,3.1078
689,414,11.3385,0.294195
445,571,3.10014,0.265906
210,35,28.6629,3.03995
33,83,3.4488,2.38213
127,13,53.9029,9.57286
479,3,59.9015,86.48899999999998
750,16,10.7835,5.2298300000000015
3,64,67.2216,17.6415
135,22,46.0037,5.63762
22,83,11.82,3.07174
68,47,36.809,3.3089
56,99,11.1694,1.77117
57,44,37.8628,3.6867199999999998
271,8,36.6398,11.46
524,16,2.51572,4.73147
429,18,9.61995,4.38782
32,45,28.0798,4.06479
669,3,100.0,0.0
83,5,72.4707,27.1247
8,75,45.2786,7.418710000000001
579,5,71.2566,72.0655
585,315,11.2609,0.367057
9,426,15.7792,3.5358
12,43,15.6012,5.97766
335,13,22.8905,6.57247
787,7,73.9035,58.0218
